country,last_update,url,league_code,season_code,file_code,file_name
Spain,04/03/19,http://www.football-data.co.uk/mmz4281/9394/SP1.csv,SP1,9394,SP1_9394,C:/R Projects/football-data/raw_data/SP1_9394.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1819/F1.csv,F1,1819,F1_1819,C:/R Projects/football-data/raw_data/F1_1819.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1819/F2.csv,F2,1819,F2_1819,C:/R Projects/football-data/raw_data/F2_1819.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1718/F1.csv,F1,1718,F1_1718,C:/R Projects/football-data/raw_data/F1_1718.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1718/F2.csv,F2,1718,F2_1718,C:/R Projects/football-data/raw_data/F2_1718.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1617/F1.csv,F1,1617,F1_1617,C:/R Projects/football-data/raw_data/F1_1617.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1617/F2.csv,F2,1617,F2_1617,C:/R Projects/football-data/raw_data/F2_1617.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1516/F1.csv,F1,1516,F1_1516,C:/R Projects/football-data/raw_data/F1_1516.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1516/F2.csv,F2,1516,F2_1516,C:/R Projects/football-data/raw_data/F2_1516.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1415/F1.csv,F1,1415,F1_1415,C:/R Projects/football-data/raw_data/F1_1415.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1415/F2.csv,F2,1415,F2_1415,C:/R Projects/football-data/raw_data/F2_1415.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1314/F1.csv,F1,1314,F1_1314,C:/R Projects/football-data/raw_data/F1_1314.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1314/F2.csv,F2,1314,F2_1314,C:/R Projects/football-data/raw_data/F2_1314.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1213/F1.csv,F1,1213,F1_1213,C:/R Projects/football-data/raw_data/F1_1213.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1213/F2.csv,F2,1213,F2_1213,C:/R Projects/football-data/raw_data/F2_1213.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1112/F1.csv,F1,1112,F1_1112,C:/R Projects/football-data/raw_data/F1_1112.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1112/F2.csv,F2,1112,F2_1112,C:/R Projects/football-data/raw_data/F2_1112.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1011/F1.csv,F1,1011,F1_1011,C:/R Projects/football-data/raw_data/F1_1011.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/1011/F2.csv,F2,1011,F2_1011,C:/R Projects/football-data/raw_data/F2_1011.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0910/F1.csv,F1,0910,F1_0910,C:/R Projects/football-data/raw_data/F1_0910.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0910/F2.csv,F2,0910,F2_0910,C:/R Projects/football-data/raw_data/F2_0910.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0809/F1.csv,F1,0809,F1_0809,C:/R Projects/football-data/raw_data/F1_0809.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0809/F2.csv,F2,0809,F2_0809,C:/R Projects/football-data/raw_data/F2_0809.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0708/F1.csv,F1,0708,F1_0708,C:/R Projects/football-data/raw_data/F1_0708.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0708/F2.csv,F2,0708,F2_0708,C:/R Projects/football-data/raw_data/F2_0708.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0607/F1.csv,F1,0607,F1_0607,C:/R Projects/football-data/raw_data/F1_0607.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0607/F2.csv,F2,0607,F2_0607,C:/R Projects/football-data/raw_data/F2_0607.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0506/F1.csv,F1,0506,F1_0506,C:/R Projects/football-data/raw_data/F1_0506.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0506/F2.csv,F2,0506,F2_0506,C:/R Projects/football-data/raw_data/F2_0506.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0405/F1.csv,F1,0405,F1_0405,C:/R Projects/football-data/raw_data/F1_0405.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0405/F2.csv,F2,0405,F2_0405,C:/R Projects/football-data/raw_data/F2_0405.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0304/F1.csv,F1,0304,F1_0304,C:/R Projects/football-data/raw_data/F1_0304.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0304/F2.csv,F2,0304,F2_0304,C:/R Projects/football-data/raw_data/F2_0304.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0203/F1.csv,F1,0203,F1_0203,C:/R Projects/football-data/raw_data/F1_0203.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0203/F2.csv,F2,0203,F2_0203,C:/R Projects/football-data/raw_data/F2_0203.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0102/F1.csv,F1,0102,F1_0102,C:/R Projects/football-data/raw_data/F1_0102.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0102/F2.csv,F2,0102,F2_0102,C:/R Projects/football-data/raw_data/F2_0102.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0001/F1.csv,F1,0001,F1_0001,C:/R Projects/football-data/raw_data/F1_0001.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/0001/F2.csv,F2,0001,F2_0001,C:/R Projects/football-data/raw_data/F2_0001.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/9900/F1.csv,F1,9900,F1_9900,C:/R Projects/football-data/raw_data/F1_9900.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/9900/F2.csv,F2,9900,F2_9900,C:/R Projects/football-data/raw_data/F2_9900.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/9899/F1.csv,F1,9899,F1_9899,C:/R Projects/football-data/raw_data/F1_9899.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/9899/F2.csv,F2,9899,F2_9899,C:/R Projects/football-data/raw_data/F2_9899.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/9798/F1.csv,F1,9798,F1_9798,C:/R Projects/football-data/raw_data/F1_9798.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/9798/F2.csv,F2,9798,F2_9798,C:/R Projects/football-data/raw_data/F2_9798.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/9697/F1.csv,F1,9697,F1_9697,C:/R Projects/football-data/raw_data/F1_9697.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/9697/F2.csv,F2,9697,F2_9697,C:/R Projects/football-data/raw_data/F2_9697.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/9596/F1.csv,F1,9596,F1_9596,C:/R Projects/football-data/raw_data/F1_9596.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/9495/F1.csv,F1,9495,F1_9495,C:/R Projects/football-data/raw_data/F1_9495.csv
France,04/03/19,http://www.football-data.co.uk/mmz4281/9394/F1.csv,F1,9394,F1_9394,C:/R Projects/football-data/raw_data/F1_9394.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/1819/N1.csv,N1,1819,N1_1819,C:/R Projects/football-data/raw_data/N1_1819.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/1718/N1.csv,N1,1718,N1_1718,C:/R Projects/football-data/raw_data/N1_1718.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/1617/N1.csv,N1,1617,N1_1617,C:/R Projects/football-data/raw_data/N1_1617.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/1516/N1.csv,N1,1516,N1_1516,C:/R Projects/football-data/raw_data/N1_1516.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/1415/N1.csv,N1,1415,N1_1415,C:/R Projects/football-data/raw_data/N1_1415.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/1314/N1.csv,N1,1314,N1_1314,C:/R Projects/football-data/raw_data/N1_1314.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/1213/N1.csv,N1,1213,N1_1213,C:/R Projects/football-data/raw_data/N1_1213.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/1112/N1.csv,N1,1112,N1_1112,C:/R Projects/football-data/raw_data/N1_1112.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/1011/N1.csv,N1,1011,N1_1011,C:/R Projects/football-data/raw_data/N1_1011.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/0910/N1.csv,N1,0910,N1_0910,C:/R Projects/football-data/raw_data/N1_0910.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/0809/N1.csv,N1,0809,N1_0809,C:/R Projects/football-data/raw_data/N1_0809.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/0708/N1.csv,N1,0708,N1_0708,C:/R Projects/football-data/raw_data/N1_0708.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/0607/N1.csv,N1,0607,N1_0607,C:/R Projects/football-data/raw_data/N1_0607.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/0506/N1.csv,N1,0506,N1_0506,C:/R Projects/football-data/raw_data/N1_0506.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/0405/N1.csv,N1,0405,N1_0405,C:/R Projects/football-data/raw_data/N1_0405.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/0304/N1.csv,N1,0304,N1_0304,C:/R Projects/football-data/raw_data/N1_0304.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/0203/N1.csv,N1,0203,N1_0203,C:/R Projects/football-data/raw_data/N1_0203.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/0102/N1.csv,N1,0102,N1_0102,C:/R Projects/football-data/raw_data/N1_0102.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/0001/N1.csv,N1,0001,N1_0001,C:/R Projects/football-data/raw_data/N1_0001.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/9900/N1.csv,N1,9900,N1_9900,C:/R Projects/football-data/raw_data/N1_9900.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/9899/N1.csv,N1,9899,N1_9899,C:/R Projects/football-data/raw_data/N1_9899.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/9798/N1.csv,N1,9798,N1_9798,C:/R Projects/football-data/raw_data/N1_9798.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/9697/N1.csv,N1,9697,N1_9697,C:/R Projects/football-data/raw_data/N1_9697.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/9596/N1.csv,N1,9596,N1_9596,C:/R Projects/football-data/raw_data/N1_9596.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/9495/N1.csv,N1,9495,N1_9495,C:/R Projects/football-data/raw_data/N1_9495.csv
Netherlands,03/03/19,http://www.football-data.co.uk/mmz4281/9394/N1.csv,N1,9394,N1_9394,C:/R Projects/football-data/raw_data/N1_9394.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/1819/B1.csv,B1,1819,B1_1819,C:/R Projects/football-data/raw_data/B1_1819.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/1718/B1.csv,B1,1718,B1_1718,C:/R Projects/football-data/raw_data/B1_1718.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/1617/B1.csv,B1,1617,B1_1617,C:/R Projects/football-data/raw_data/B1_1617.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/1516/B1.csv,B1,1516,B1_1516,C:/R Projects/football-data/raw_data/B1_1516.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/1415/B1.csv,B1,1415,B1_1415,C:/R Projects/football-data/raw_data/B1_1415.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/1314/B1.csv,B1,1314,B1_1314,C:/R Projects/football-data/raw_data/B1_1314.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/1213/B1.csv,B1,1213,B1_1213,C:/R Projects/football-data/raw_data/B1_1213.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/1112/B1.csv,B1,1112,B1_1112,C:/R Projects/football-data/raw_data/B1_1112.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/1011/B1.csv,B1,1011,B1_1011,C:/R Projects/football-data/raw_data/B1_1011.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/0910/B1.csv,B1,0910,B1_0910,C:/R Projects/football-data/raw_data/B1_0910.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/0809/B1.csv,B1,0809,B1_0809,C:/R Projects/football-data/raw_data/B1_0809.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/0708/B1.csv,B1,0708,B1_0708,C:/R Projects/football-data/raw_data/B1_0708.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/0607/B1.csv,B1,0607,B1_0607,C:/R Projects/football-data/raw_data/B1_0607.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/0506/B1.csv,B1,0506,B1_0506,C:/R Projects/football-data/raw_data/B1_0506.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/0405/B1.csv,B1,0405,B1_0405,C:/R Projects/football-data/raw_data/B1_0405.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/0304/B1.csv,B1,0304,B1_0304,C:/R Projects/football-data/raw_data/B1_0304.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/0203/B1.csv,B1,0203,B1_0203,C:/R Projects/football-data/raw_data/B1_0203.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/0102/B1.csv,B1,0102,B1_0102,C:/R Projects/football-data/raw_data/B1_0102.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/0001/B1.csv,B1,0001,B1_0001,C:/R Projects/football-data/raw_data/B1_0001.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/9900/B1.csv,B1,9900,B1_9900,C:/R Projects/football-data/raw_data/B1_9900.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/9899/B1.csv,B1,9899,B1_9899,C:/R Projects/football-data/raw_data/B1_9899.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/9798/B1.csv,B1,9798,B1_9798,C:/R Projects/football-data/raw_data/B1_9798.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/9697/B1.csv,B1,9697,B1_9697,C:/R Projects/football-data/raw_data/B1_9697.csv
Belgium,03/03/19,http://www.football-data.co.uk/mmz4281/9596/B1.csv,B1,9596,B1_9596,C:/R Projects/football-data/raw_data/B1_9596.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/1819/P1.csv,P1,1819,P1_1819,C:/R Projects/football-data/raw_data/P1_1819.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/1718/P1.csv,P1,1718,P1_1718,C:/R Projects/football-data/raw_data/P1_1718.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/1617/P1.csv,P1,1617,P1_1617,C:/R Projects/football-data/raw_data/P1_1617.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/1516/P1.csv,P1,1516,P1_1516,C:/R Projects/football-data/raw_data/P1_1516.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/1415/P1.csv,P1,1415,P1_1415,C:/R Projects/football-data/raw_data/P1_1415.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/1314/P1.csv,P1,1314,P1_1314,C:/R Projects/football-data/raw_data/P1_1314.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/1213/P1.csv,P1,1213,P1_1213,C:/R Projects/football-data/raw_data/P1_1213.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/1112/P1.csv,P1,1112,P1_1112,C:/R Projects/football-data/raw_data/P1_1112.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/1011/P1.csv,P1,1011,P1_1011,C:/R Projects/football-data/raw_data/P1_1011.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/0910/P1.csv,P1,0910,P1_0910,C:/R Projects/football-data/raw_data/P1_0910.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/0809/P1.csv,P1,0809,P1_0809,C:/R Projects/football-data/raw_data/P1_0809.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/0708/P1.csv,P1,0708,P1_0708,C:/R Projects/football-data/raw_data/P1_0708.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/0607/P1.csv,P1,0607,P1_0607,C:/R Projects/football-data/raw_data/P1_0607.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/0506/P1.csv,P1,0506,P1_0506,C:/R Projects/football-data/raw_data/P1_0506.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/0405/P1.csv,P1,0405,P1_0405,C:/R Projects/football-data/raw_data/P1_0405.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/0304/P1.csv,P1,0304,P1_0304,C:/R Projects/football-data/raw_data/P1_0304.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/0203/P1.csv,P1,0203,P1_0203,C:/R Projects/football-data/raw_data/P1_0203.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/0102/P1.csv,P1,0102,P1_0102,C:/R Projects/football-data/raw_data/P1_0102.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/0001/P1.csv,P1,0001,P1_0001,C:/R Projects/football-data/raw_data/P1_0001.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/9900/P1.csv,P1,9900,P1_9900,C:/R Projects/football-data/raw_data/P1_9900.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/9899/P1.csv,P1,9899,P1_9899,C:/R Projects/football-data/raw_data/P1_9899.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/9798/P1.csv,P1,9798,P1_9798,C:/R Projects/football-data/raw_data/P1_9798.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/9697/P1.csv,P1,9697,P1_9697,C:/R Projects/football-data/raw_data/P1_9697.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/9596/P1.csv,P1,9596,P1_9596,C:/R Projects/football-data/raw_data/P1_9596.csv
Portugal,04/03/19,http://www.football-data.co.uk/mmz4281/9495/P1.csv,P1,9495,P1_9495,C:/R Projects/football-data/raw_data/P1_9495.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/1819/T1.csv,T1,1819,T1_1819,C:/R Projects/football-data/raw_data/T1_1819.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/1718/T1.csv,T1,1718,T1_1718,C:/R Projects/football-data/raw_data/T1_1718.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/1617/T1.csv,T1,1617,T1_1617,C:/R Projects/football-data/raw_data/T1_1617.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/1516/T1.csv,T1,1516,T1_1516,C:/R Projects/football-data/raw_data/T1_1516.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/1415/T1.csv,T1,1415,T1_1415,C:/R Projects/football-data/raw_data/T1_1415.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/1314/T1.csv,T1,1314,T1_1314,C:/R Projects/football-data/raw_data/T1_1314.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/1213/T1.csv,T1,1213,T1_1213,C:/R Projects/football-data/raw_data/T1_1213.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/1112/T1.csv,T1,1112,T1_1112,C:/R Projects/football-data/raw_data/T1_1112.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/1011/T1.csv,T1,1011,T1_1011,C:/R Projects/football-data/raw_data/T1_1011.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/0910/T1.csv,T1,0910,T1_0910,C:/R Projects/football-data/raw_data/T1_0910.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/0809/T1.csv,T1,0809,T1_0809,C:/R Projects/football-data/raw_data/T1_0809.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/0708/T1.csv,T1,0708,T1_0708,C:/R Projects/football-data/raw_data/T1_0708.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/0607/T1.csv,T1,0607,T1_0607,C:/R Projects/football-data/raw_data/T1_0607.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/0506/T1.csv,T1,0506,T1_0506,C:/R Projects/football-data/raw_data/T1_0506.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/0405/T1.csv,T1,0405,T1_0405,C:/R Projects/football-data/raw_data/T1_0405.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/0304/T1.csv,T1,0304,T1_0304,C:/R Projects/football-data/raw_data/T1_0304.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/0203/T1.csv,T1,0203,T1_0203,C:/R Projects/football-data/raw_data/T1_0203.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/0102/T1.csv,T1,0102,T1_0102,C:/R Projects/football-data/raw_data/T1_0102.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/0001/T1.csv,T1,0001,T1_0001,C:/R Projects/football-data/raw_data/T1_0001.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/9900/T1.csv,T1,9900,T1_9900,C:/R Projects/football-data/raw_data/T1_9900.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/9899/T1.csv,T1,9899,T1_9899,C:/R Projects/football-data/raw_data/T1_9899.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/9798/T1.csv,T1,9798,T1_9798,C:/R Projects/football-data/raw_data/T1_9798.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/9697/T1.csv,T1,9697,T1_9697,C:/R Projects/football-data/raw_data/T1_9697.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/9596/T1.csv,T1,9596,T1_9596,C:/R Projects/football-data/raw_data/T1_9596.csv
Turkey,04/03/19,http://www.football-data.co.uk/mmz4281/9495/T1.csv,T1,9495,T1_9495,C:/R Projects/football-data/raw_data/T1_9495.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/1819/G1.csv,G1,1819,G1_1819,C:/R Projects/football-data/raw_data/G1_1819.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/1718/G1.csv,G1,1718,G1_1718,C:/R Projects/football-data/raw_data/G1_1718.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/1617/G1.csv,G1,1617,G1_1617,C:/R Projects/football-data/raw_data/G1_1617.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/1516/G1.csv,G1,1516,G1_1516,C:/R Projects/football-data/raw_data/G1_1516.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/1415/G1.csv,G1,1415,G1_1415,C:/R Projects/football-data/raw_data/G1_1415.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/1314/G1.csv,G1,1314,G1_1314,C:/R Projects/football-data/raw_data/G1_1314.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/1213/G1.csv,G1,1213,G1_1213,C:/R Projects/football-data/raw_data/G1_1213.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/1112/G1.csv,G1,1112,G1_1112,C:/R Projects/football-data/raw_data/G1_1112.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/1011/G1.csv,G1,1011,G1_1011,C:/R Projects/football-data/raw_data/G1_1011.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/0910/G1.csv,G1,0910,G1_0910,C:/R Projects/football-data/raw_data/G1_0910.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/0809/G1.csv,G1,0809,G1_0809,C:/R Projects/football-data/raw_data/G1_0809.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/0708/G1.csv,G1,0708,G1_0708,C:/R Projects/football-data/raw_data/G1_0708.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/0607/G1.csv,G1,0607,G1_0607,C:/R Projects/football-data/raw_data/G1_0607.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/0506/G1.csv,G1,0506,G1_0506,C:/R Projects/football-data/raw_data/G1_0506.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/0405/G1.csv,G1,0405,G1_0405,C:/R Projects/football-data/raw_data/G1_0405.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/0304/G1.csv,G1,0304,G1_0304,C:/R Projects/football-data/raw_data/G1_0304.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/0203/G1.csv,G1,0203,G1_0203,C:/R Projects/football-data/raw_data/G1_0203.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/0102/G1.csv,G1,0102,G1_0102,C:/R Projects/football-data/raw_data/G1_0102.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/0001/G1.csv,G1,0001,G1_0001,C:/R Projects/football-data/raw_data/G1_0001.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/9900/G1.csv,G1,9900,G1_9900,C:/R Projects/football-data/raw_data/G1_9900.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/9899/G1.csv,G1,9899,G1_9899,C:/R Projects/football-data/raw_data/G1_9899.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/9798/G1.csv,G1,9798,G1_9798,C:/R Projects/football-data/raw_data/G1_9798.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/9697/G1.csv,G1,9697,G1_9697,C:/R Projects/football-data/raw_data/G1_9697.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/9596/G1.csv,G1,9596,G1_9596,C:/R Projects/football-data/raw_data/G1_9596.csv
Greece,04/03/19,http://www.football-data.co.uk/mmz4281/9495/G1.csv,G1,9495,G1_9495,C:/R Projects/football-data/raw_data/G1_9495.csv
