league_code,season_code,Div,Date,HomeTeam,AwayTeam,FTR
E3,1819,E3,2018-09-25,Yeovil,Milton Keynes Dons,D
E3,1819,E3,2018-09-29,Carlisle,Stevenage,A
E3,1819,E3,2018-09-29,Cheltenham,Lincoln,A
E3,1819,E3,2018-09-29,Colchester,Bury,A
E3,1819,E3,2018-09-29,Crawley Town,Yeovil,H
E3,1819,E3,2018-09-29,Grimsby,Morecambe,A
E3,1819,E3,2018-09-29,Macclesfield,Forest Green,D
E3,1819,E3,2018-09-29,Mansfield,Northampton,H
E3,1819,E3,2018-09-29,Milton Keynes Dons,Tranmere,D
E3,1819,E3,2018-09-29,Newport County,Cambridge,H
E3,1819,E3,2018-09-29,Notts County,Crewe,H
E3,1819,E3,2018-09-29,Port Vale,Exeter,D
E3,1819,E3,2018-09-29,Swindon,Oldham,D
E3,1819,E3,2018-10-02,Cambridge,Forest Green,A
E3,1819,E3,2018-10-02,Carlisle,Grimsby,A
E3,1819,E3,2018-10-02,Cheltenham,Morecambe,D
E3,1819,E3,2018-10-02,Colchester,Yeovil,H
E3,1819,E3,2018-10-02,Crewe,Swindon,H
E3,1819,E3,2018-10-02,Exeter,Stevenage,H
E3,1819,E3,2018-10-02,Mansfield,Oldham,D
E3,1819,E3,2018-10-02,Newport County,Macclesfield,D
E3,1819,E3,2018-10-02,Northampton,Bury,D
E3,1819,E3,2018-10-02,Notts County,Crawley Town,H
E3,1819,E3,2018-10-02,Port Vale,Milton Keynes Dons,A
E3,1819,E3,2018-10-02,Tranmere,Lincoln,H
E3,1819,E3,2018-10-06,Bury,Mansfield,D
E3,1819,E3,2018-10-06,Crawley Town,Cambridge,H
E3,1819,E3,2018-10-06,Forest Green,Newport County,D
E3,1819,E3,2018-10-06,Grimsby,Port Vale,H
E3,1819,E3,2018-10-06,Lincoln,Crewe,H
E3,1819,E3,2018-10-06,Macclesfield,Notts County,A
E3,1819,E3,2018-10-06,Milton Keynes Dons,Cheltenham,H
E3,1819,E3,2018-10-06,Morecambe,Tranmere,A
E3,1819,E3,2018-10-06,Oldham,Carlisle,A
E3,1819,E3,2018-10-06,Stevenage,Colchester,H
E3,1819,E3,2018-10-06,Swindon,Northampton,D
E3,1819,E3,2018-10-06,Yeovil,Exeter,D
E3,1819,E3,2018-10-12,Tranmere,Macclesfield,H
E3,1819,E3,2018-10-13,Cambridge,Milton Keynes Dons,A
E3,1819,E3,2018-10-13,Carlisle,Morecambe,A
E3,1819,E3,2018-10-13,Colchester,Crawley Town,H
E3,1819,E3,2018-10-13,Crewe,Bury,D
E3,1819,E3,2018-10-13,Exeter,Swindon,H
E3,1819,E3,2018-10-13,Newport County,Stevenage,H
E3,1819,E3,2018-10-13,Northampton,Forest Green,H
E3,1819,E3,2018-10-13,Port Vale,Lincoln,A
E3,1819,E3,2018-10-20,Bury,Notts County,H
E3,1819,E3,2018-10-20,Crawley Town,Newport County,H
E3,1819,E3,2018-10-20,Forest Green,Cheltenham,D
E3,1819,E3,2018-10-20,Grimsby,Exeter,D
E3,1819,E3,2018-10-20,Lincoln,Cambridge,D
E3,1819,E3,2018-10-20,Macclesfield,Carlisle,H
E3,1819,E3,2018-10-20,Milton Keynes Dons,Northampton,H
E3,1819,E3,2018-10-20,Morecambe,Colchester,A
E3,1819,E3,2018-10-20,Oldham,Port Vale,A
E3,1819,E3,2018-10-20,Stevenage,Crewe,A
E3,1819,E3,2018-10-20,Swindon,Mansfield,D
E3,1819,E3,2018-10-20,Yeovil,Tranmere,D
E3,1819,E3,2018-10-23,Bury,Newport County,D
E3,1819,E3,2018-10-23,Crawley Town,Exeter,D
E3,1819,E3,2018-10-23,Forest Green,Tranmere,H
E3,1819,E3,2018-10-23,Grimsby,Colchester,H
E3,1819,E3,2018-10-23,Lincoln,Carlisle,D
E3,1819,E3,2018-10-23,Macclesfield,Northampton,A
E3,1819,E3,2018-10-23,Milton Keynes Dons,Notts County,H
E3,1819,E3,2018-10-23,Morecambe,Mansfield,A
E3,1819,E3,2018-10-23,Oldham,Cheltenham,H
E3,1819,E3,2018-10-23,Stevenage,Port Vale,D
E3,1819,E3,2018-10-23,Swindon,Cambridge,A
E3,1819,E3,2018-10-23,Yeovil,Crewe,D
E3,1819,E3,2018-10-27,Cambridge,Macclesfield,H
E3,1819,E3,2018-10-27,Carlisle,Yeovil,A
E3,1819,E3,2018-10-27,Cheltenham,Stevenage,A
E3,1819,E3,2018-10-27,Colchester,Lincoln,H
E3,1819,E3,2018-10-27,Crewe,Grimsby,H
E3,1819,E3,2018-10-27,Exeter,Forest Green,A
E3,1819,E3,2018-10-27,Mansfield,Milton Keynes Dons,D
E3,1819,E3,2018-10-27,Newport County,Morecambe,D
E3,1819,E3,2018-10-27,Northampton,Oldham,H
E3,1819,E3,2018-10-27,Notts County,Swindon,A
E3,1819,E3,2018-10-27,Port Vale,Bury,H
E3,1819,E3,2018-10-27,Tranmere,Crawley Town,H
E3,1819,E3,2018-10-30,Crewe,Mansfield,A
E3,1819,E3,2018-11-03,Cambridge,Grimsby,H
E3,1819,E3,2018-11-03,Carlisle,Newport County,H
E3,1819,E3,2018-11-03,Cheltenham,Mansfield,D
E3,1819,E3,2018-11-03,Colchester,Swindon,H
E3,1819,E3,2018-11-03,Crawley Town,Milton Keynes Dons,A
E3,1819,E3,2018-11-03,Lincoln,Forest Green,H
E3,1819,E3,2018-11-03,Macclesfield,Bury,A
E3,1819,E3,2018-11-03,Morecambe,Yeovil,H
E3,1819,E3,2018-11-03,Northampton,Crewe,H
E3,1819,E3,2018-11-03,Port Vale,Notts County,D
E3,1819,E3,2018-11-03,Stevenage,Oldham,H
E3,1819,E3,2018-11-03,Tranmere,Exeter,H
E3,1819,E3,2018-11-06,Mansfield,Grimsby,H
E3,1819,E3,2018-11-06,Notts County,Oldham,D
E3,1819,E3,2018-11-17,Bury,Stevenage,H
E3,1819,E3,2018-11-17,Crewe,Tranmere,H
E3,1819,E3,2018-11-17,Exeter,Northampton,D
E3,1819,E3,2018-11-17,Forest Green,Morecambe,A
E3,1819,E3,2018-11-17,Grimsby,Crawley Town,H
E3,1819,E3,2018-11-17,Mansfield,Port Vale,H
E3,1819,E3,2018-11-17,Milton Keynes Dons,Macclesfield,H
E3,1819,E3,2018-11-17,Newport County,Colchester,H
E3,1819,E3,2018-11-17,Notts County,Cheltenham,A
E3,1819,E3,2018-11-17,Oldham,Cambridge,H
E3,1819,E3,2018-11-17,Swindon,Carlisle,A
E3,1819,E3,2018-11-24,Cambridge,Bury,D
E3,1819,E3,2018-11-24,Carlisle,Forest Green,A
E3,1819,E3,2018-11-24,Cheltenham,Newport County,H
E3,1819,E3,2018-11-24,Colchester,Exeter,D
E3,1819,E3,2018-11-24,Crawley Town,Crewe,H
E3,1819,E3,2018-11-24,Lincoln,Mansfield,D
E3,1819,E3,2018-11-24,Macclesfield,Yeovil,H
E3,1819,E3,2018-11-24,Morecambe,Notts County,D
E3,1819,E3,2018-11-24,Northampton,Grimsby,D
E3,1819,E3,2018-11-24,Port Vale,Swindon,A
E3,1819,E3,2018-11-24,Stevenage,Milton Keynes Dons,H
E3,1819,E3,2018-11-24,Tranmere,Oldham,D
E3,1819,E3,2018-11-27,Bury,Cheltenham,H
E3,1819,E3,2018-11-27,Crewe,Cambridge,H
E3,1819,E3,2018-11-27,Exeter,Macclesfield,A
E3,1819,E3,2018-11-27,Forest Green,Colchester,A
E3,1819,E3,2018-11-27,Grimsby,Tranmere,H
E3,1819,E3,2018-11-27,Milton Keynes Dons,Morecambe,H
E3,1819,E3,2018-11-27,Newport County,Northampton,H
E3,1819,E3,2018-11-27,Notts County,Carlisle,D
E3,1819,E3,2018-11-27,Oldham,Lincoln,D
E3,1819,E3,2018-11-27,Swindon,Stevenage,H
E3,1819,E3,2018-11-27,Yeovil,Port Vale,A
E3,1819,E3,2018-12-08,Bury,Exeter,H
E3,1819,E3,2018-12-08,Cheltenham,Grimsby,H
E3,1819,E3,2018-12-08,Colchester,Macclesfield,H
E3,1819,E3,2018-12-08,Crawley Town,Northampton,A
E3,1819,E3,2018-12-08,Crewe,Oldham,A
E3,1819,E3,2018-12-08,Mansfield,Notts County,H
E3,1819,E3,2018-12-08,Milton Keynes Dons,Carlisle,H
E3,1819,E3,2018-12-08,Morecambe,Port Vale,D
E3,1819,E3,2018-12-08,Stevenage,Lincoln,A
E3,1819,E3,2018-12-08,Swindon,Newport County,H
E3,1819,E3,2018-12-08,Tranmere,Cambridge,H
E3,1819,E3,2018-12-08,Yeovil,Forest Green,A
E3,1819,E3,2018-12-15,Cambridge,Yeovil,D
E3,1819,E3,2018-12-15,Carlisle,Colchester,H
E3,1819,E3,2018-12-15,Exeter,Crewe,H
E3,1819,E3,2018-12-15,Grimsby,Swindon,H
E3,1819,E3,2018-12-15,Lincoln,Morecambe,H
E3,1819,E3,2018-12-15,Macclesfield,Crawley Town,H
E3,1819,E3,2018-12-15,Northampton,Stevenage,D
E3,1819,E3,2018-12-15,Notts County,Tranmere,H
E3,1819,E3,2018-12-15,Oldham,Bury,H
E3,1819,E3,2018-12-15,Port Vale,Cheltenham,D
E3,1819,E3,2018-12-22,Bury,Tranmere,H
E3,1819,E3,2018-12-22,Crawley Town,Carlisle,A
E3,1819,E3,2018-12-22,Forest Green,Crewe,H
E3,1819,E3,2018-12-22,Grimsby,Notts County,H
E3,1819,E3,2018-12-22,Lincoln,Newport County,H
E3,1819,E3,2018-12-22,Macclesfield,Port Vale,D
E3,1819,E3,2018-12-22,Milton Keynes Dons,Colchester,A
E3,1819,E3,2018-12-22,Morecambe,Cambridge,H
E3,1819,E3,2018-12-22,Oldham,Exeter,A
E3,1819,E3,2018-12-22,Stevenage,Mansfield,A
E3,1819,E3,2018-12-22,Swindon,Cheltenham,D
E3,1819,E3,2018-12-22,Yeovil,Northampton,D
E3,1819,E3,2018-12-26,Cambridge,Crawley Town,H
E3,1819,E3,2018-12-26,Carlisle,Oldham,H
E3,1819,E3,2018-12-26,Cheltenham,Milton Keynes Dons,H
E3,1819,E3,2018-12-26,Colchester,Stevenage,A
E3,1819,E3,2018-12-26,Crewe,Lincoln,H
E3,1819,E3,2018-12-26,Exeter,Yeovil,H
E3,1819,E3,2018-12-26,Mansfield,Bury,H
E3,1819,E3,2018-12-26,Newport County,Forest Green,A
E3,1819,E3,2018-12-26,Northampton,Swindon,D
E3,1819,E3,2018-12-26,Notts County,Macclesfield,A
E3,1819,E3,2018-12-26,Port Vale,Grimsby,A
E3,1819,E3,2018-12-26,Tranmere,Morecambe,H
E3,1819,E3,2018-12-29,Cambridge,Lincoln,A
E3,1819,E3,2018-12-29,Carlisle,Macclesfield,H
E3,1819,E3,2018-12-29,Cheltenham,Forest Green,D
E3,1819,E3,2018-12-29,Colchester,Morecambe,D
E3,1819,E3,2018-12-29,Crewe,Stevenage,H
E3,1819,E3,2018-12-29,Exeter,Grimsby,A
E3,1819,E3,2018-12-29,Mansfield,Swindon,D
E3,1819,E3,2018-12-29,Newport County,Crawley Town,D
E3,1819,E3,2018-12-29,Northampton,Milton Keynes Dons,D
E3,1819,E3,2018-12-29,Notts County,Bury,D
E3,1819,E3,2018-12-29,Port Vale,Oldham,A
E3,1819,E3,2018-12-29,Tranmere,Yeovil,D
E3,1819,E3,2019-01-01,Bury,Crewe,H
E3,1819,E3,2019-01-01,Crawley Town,Colchester,H
E3,1819,E3,2019-01-01,Forest Green,Northampton,H
E3,1819,E3,2019-01-01,Grimsby,Mansfield,A
E3,1819,E3,2019-01-01,Lincoln,Port Vale,D
E3,1819,E3,2019-01-01,Macclesfield,Tranmere,D
E3,1819,E3,2019-01-01,Milton Keynes Dons,Cambridge,H
E3,1819,E3,2019-01-01,Morecambe,Carlisle,A
E3,1819,E3,2019-01-01,Oldham,Notts County,H
E3,1819,E3,2019-01-01,Stevenage,Newport County,H
E3,1819,E3,2019-01-01,Swindon,Exeter,A
E3,1819,E3,2019-01-01,Yeovil,Cheltenham,A
E3,1819,E3,2019-01-05,Cambridge,Stevenage,H
E3,1819,E3,2019-01-05,Carlisle,Mansfield,H
E3,1819,E3,2019-01-05,Colchester,Notts County,D
E3,1819,E3,2019-01-05,Crawley Town,Cheltenham,H
E3,1819,E3,2019-01-05,Macclesfield,Swindon,A
E3,1819,E3,2019-01-05,Morecambe,Crewe,D
E3,1819,E3,2019-01-05,Yeovil,Bury,A
E3,1819,E3,2019-01-12,Bury,Milton Keynes Dons,H
E3,1819,E3,2019-01-12,Cheltenham,Tranmere,A
E3,1819,E3,2019-01-12,Crewe,Newport County,H
E3,1819,E3,2019-01-12,Exeter,Morecambe,D
E3,1819,E3,2019-01-12,Grimsby,Macclesfield,A
E3,1819,E3,2019-01-12,Mansfield,Yeovil,A
E3,1819,E3,2019-01-12,Northampton,Carlisle,H
E3,1819,E3,2019-01-12,Notts County,Cambridge,A
E3,1819,E3,2019-01-12,Oldham,Forest Green,D
E3,1819,E3,2019-01-12,Port Vale,Colchester,A
E3,1819,E3,2019-01-12,Stevenage,Crawley Town,H
E3,1819,E3,2019-01-12,Swindon,Lincoln,D
E3,1819,E3,2019-01-15,Mansfield,Crawley Town,H
E3,1819,E3,2019-01-19,Cambridge,Northampton,H
E3,1819,E3,2019-01-19,Carlisle,Cheltenham,H
E3,1819,E3,2019-01-19,Colchester,Mansfield,A
E3,1819,E3,2019-01-19,Crawley Town,Port Vale,A
E3,1819,E3,2019-01-19,Forest Green,Bury,A
E3,1819,E3,2019-01-19,Lincoln,Grimsby,H
E3,1819,E3,2019-01-19,Macclesfield,Oldham,H
E3,1819,E3,2019-01-19,Milton Keynes Dons,Crewe,A
E3,1819,E3,2019-01-19,Morecambe,Stevenage,A
E3,1819,E3,2019-01-19,Newport County,Exeter,H
E3,1819,E3,2019-01-19,Tranmere,Swindon,A
E3,1819,E3,2019-01-19,Yeovil,Notts County,H
E3,1819,E3,2019-01-22,Forest Green,Grimsby,H
E3,1819,E3,2019-01-22,Yeovil,Lincoln,A
E3,1819,E3,2019-01-26,Bury,Lincoln,D
E3,1819,E3,2019-01-26,Cheltenham,Macclesfield,H
E3,1819,E3,2019-01-26,Crewe,Colchester,H
E3,1819,E3,2019-01-26,Exeter,Cambridge,H
E3,1819,E3,2019-01-26,Grimsby,Milton Keynes Dons,H
E3,1819,E3,2019-01-26,Mansfield,Tranmere,H
E3,1819,E3,2019-01-26,Northampton,Morecambe,D
E3,1819,E3,2019-01-26,Port Vale,Carlisle,A
E3,1819,E3,2019-01-26,Stevenage,Forest Green,A
E3,1819,E3,2019-01-26,Swindon,Crawley Town,A
E3,1819,E3,2019-01-29,Forest Green,Mansfield,D
E3,1819,E3,2019-01-29,Milton Keynes Dons,Oldham,H
E3,1819,E3,2019-01-29,Newport County,Port Vale,D
E3,1819,E3,2019-02-02,Bury,Crawley Town,D
E3,1819,E3,2019-02-02,Exeter,Milton Keynes Dons,H
E3,1819,E3,2019-02-02,Grimsby,Newport County,H
E3,1819,E3,2019-02-02,Mansfield,Macclesfield,H
E3,1819,E3,2019-02-02,Northampton,Colchester,A
E3,1819,E3,2019-02-02,Notts County,Lincoln,D
E3,1819,E3,2019-02-02,Stevenage,Yeovil,H
E3,1819,E3,2019-02-05,Cheltenham,Yeovil,H
E3,1819,E3,2019-02-05,Tranmere,Northampton,A
E3,1819,E3,2019-02-09,Cambridge,Port Vale,H
E3,1819,E3,2019-02-09,Carlisle,Exeter,D
E3,1819,E3,2019-02-09,Colchester,Cheltenham,H
E3,1819,E3,2019-02-09,Crawley Town,Oldham,A
E3,1819,E3,2019-02-09,Forest Green,Notts County,A
E3,1819,E3,2019-02-09,Lincoln,Northampton,D
E3,1819,E3,2019-02-09,Macclesfield,Crewe,D
E3,1819,E3,2019-02-09,Milton Keynes Dons,Swindon,A
E3,1819,E3,2019-02-09,Morecambe,Bury,A
E3,1819,E3,2019-02-09,Newport County,Mansfield,H
E3,1819,E3,2019-02-09,Tranmere,Stevenage,H
E3,1819,E3,2019-02-09,Yeovil,Grimsby,A
E3,1819,E3,2019-02-12,Crewe,Carlisle,H
E3,1819,E3,2019-02-12,Newport County,Milton Keynes Dons,A
E3,1819,E3,2019-02-12,Oldham,Yeovil,H
E3,1819,E3,2019-02-12,Swindon,Forest Green,H
E3,1819,E3,2019-02-16,Cambridge,Tranmere,D
E3,1819,E3,2019-02-16,Carlisle,Milton Keynes Dons,A
E3,1819,E3,2019-02-16,Exeter,Bury,A
E3,1819,E3,2019-02-16,Forest Green,Yeovil,H
E3,1819,E3,2019-02-16,Grimsby,Cheltenham,H
E3,1819,E3,2019-02-16,Lincoln,Stevenage,D
E3,1819,E3,2019-02-16,Macclesfield,Colchester,D
E3,1819,E3,2019-02-16,Northampton,Crawley Town,D
E3,1819,E3,2019-02-16,Notts County,Mansfield,H
E3,1819,E3,2019-02-16,Oldham,Crewe,D
E3,1819,E3,2019-02-16,Port Vale,Morecambe,A
E3,1819,E3,2019-02-19,Cheltenham,Cambridge,H
E3,1819,E3,2019-02-19,Notts County,Newport County,A
E3,1819,E3,2019-02-19,Oldham,Morecambe,A
E3,1819,E3,2019-02-19,Port Vale,Tranmere,A
E3,1819,E3,2019-02-23,Bury,Oldham,H
E3,1819,E3,2019-02-23,Cheltenham,Port Vale,H
E3,1819,E3,2019-02-23,Colchester,Carlisle,D
E3,1819,E3,2019-02-23,Crawley Town,Macclesfield,D
E3,1819,E3,2019-02-23,Crewe,Exeter,A
E3,1819,E3,2019-02-23,Mansfield,Forest Green,H
E3,1819,E3,2019-02-23,Milton Keynes Dons,Newport County,H
E3,1819,E3,2019-02-23,Morecambe,Lincoln,A
E3,1819,E3,2019-02-23,Stevenage,Northampton,A
E3,1819,E3,2019-02-23,Swindon,Grimsby,D
E3,1819,E3,2019-02-23,Tranmere,Notts County,H
E3,1819,E3,2019-02-23,Yeovil,Cambridge,H
E3,1819,E3,2019-02-26,Lincoln,Exeter,D
E3,1819,E3,2019-03-02,Bury,Macclesfield,H
E3,1819,E3,2019-03-02,Crewe,Northampton,A
E3,1819,E3,2019-03-02,Exeter,Tranmere,A
E3,1819,E3,2019-03-02,Forest Green,Lincoln,A
E3,1819,E3,2019-03-02,Grimsby,Cambridge,A
E3,1819,E3,2019-03-02,Mansfield,Cheltenham,H
E3,1819,E3,2019-03-02,Milton Keynes Dons,Crawley Town,H
E3,1819,E3,2019-03-02,Newport County,Carlisle,H
E3,1819,E3,2019-03-02,Notts County,Port Vale,D
E3,1819,E3,2019-03-02,Oldham,Stevenage,D
E3,1819,E3,2019-03-02,Swindon,Colchester,H
E3,1819,E3,2019-03-02,Yeovil,Morecambe,H
SC0,1819,SC0,2018-08-04,Celtic,Livingston,H
SC0,1819,SC0,2018-08-04,Hamilton,Hearts,A
SC0,1819,SC0,2018-08-04,Kilmarnock,St Johnstone,H
SC0,1819,SC0,2018-08-04,St Mirren,Dundee,H
SC0,1819,SC0,2018-08-05,Aberdeen,Rangers,D
SC0,1819,SC0,2018-08-05,Hibernian,Motherwell,H
SC0,1819,SC0,2018-08-11,Dundee,Aberdeen,A
SC0,1819,SC0,2018-08-11,Hearts,Celtic,H
SC0,1819,SC0,2018-08-11,Livingston,Kilmarnock,D
SC0,1819,SC0,2018-08-11,Motherwell,Hamilton,A
SC0,1819,SC0,2018-08-12,Rangers,St Mirren,H
SC0,1819,SC0,2018-08-12,St Johnstone,Hibernian,D
SC0,1819,SC0,2018-08-25,Hibernian,Aberdeen,D
SC0,1819,SC0,2018-08-25,Kilmarnock,Hearts,A
SC0,1819,SC0,2018-08-25,St Johnstone,Dundee,H
SC0,1819,SC0,2018-08-25,St Mirren,Livingston,A
SC0,1819,SC0,2018-08-26,Celtic,Hamilton,H
SC0,1819,SC0,2018-08-26,Motherwell,Rangers,D
SC0,1819,SC0,2018-09-01,Aberdeen,Kilmarnock,A
SC0,1819,SC0,2018-09-01,Dundee,Motherwell,A
SC0,1819,SC0,2018-09-01,Hamilton,St Johnstone,A
SC0,1819,SC0,2018-09-01,Hearts,St Mirren,H
SC0,1819,SC0,2018-09-01,Livingston,Hibernian,H
SC0,1819,SC0,2018-09-02,Celtic,Rangers,H
SC0,1819,SC0,2018-09-14,St Mirren,Celtic,D
SC0,1819,SC0,2018-09-15,Hibernian,Kilmarnock,H
SC0,1819,SC0,2018-09-15,Livingston,Hamilton,H
SC0,1819,SC0,2018-09-15,Motherwell,Hearts,A
SC0,1819,SC0,2018-09-15,Rangers,Dundee,H
SC0,1819,SC0,2018-09-15,St Johnstone,Aberdeen,D
SC0,1819,SC0,2018-09-22,Aberdeen,Motherwell,H
SC0,1819,SC0,2018-09-22,Dundee,Hibernian,A
SC0,1819,SC0,2018-09-22,Hamilton,St Mirren,H
SC0,1819,SC0,2018-09-22,Hearts,Livingston,D
SC0,1819,SC0,2018-09-23,Kilmarnock,Celtic,H
SC0,1819,SC0,2018-09-23,Rangers,St Johnstone,H
SC0,1819,SC0,2018-09-29,Celtic,Aberdeen,H
SC0,1819,SC0,2018-09-29,Hamilton,Dundee,A
SC0,1819,SC0,2018-09-29,Hearts,St Johnstone,H
SC0,1819,SC0,2018-09-29,Kilmarnock,Motherwell,H
SC0,1819,SC0,2018-09-29,St Mirren,Hibernian,A
SC0,1819,SC0,2018-09-30,Livingston,Rangers,H
SC0,1819,SC0,2018-10-06,Aberdeen,St Mirren,H
SC0,1819,SC0,2018-10-06,Dundee,Kilmarnock,A
SC0,1819,SC0,2018-10-06,Hibernian,Hamilton,H
SC0,1819,SC0,2018-10-06,Motherwell,Livingston,D
SC0,1819,SC0,2018-10-07,Rangers,Hearts,H
SC0,1819,SC0,2018-10-07,St Johnstone,Celtic,A
SC0,1819,SC0,2018-10-20,Celtic,Hibernian,H
SC0,1819,SC0,2018-10-20,Hearts,Aberdeen,H
SC0,1819,SC0,2018-10-20,Livingston,Dundee,H
SC0,1819,SC0,2018-10-20,Motherwell,St Johnstone,A
SC0,1819,SC0,2018-10-20,St Mirren,Kilmarnock,A
SC0,1819,SC0,2018-10-21,Hamilton,Rangers,A
SC0,1819,SC0,2018-10-23,Dundee,Hearts,A
SC0,1819,SC0,2018-10-27,Kilmarnock,Hamilton,D
SC0,1819,SC0,2018-10-27,St Johnstone,St Mirren,H
SC0,1819,SC0,2018-10-31,Aberdeen,Hamilton,H
SC0,1819,SC0,2018-10-31,Dundee,Celtic,A
SC0,1819,SC0,2018-10-31,Hearts,Hibernian,D
SC0,1819,SC0,2018-10-31,Livingston,St Johnstone,A
SC0,1819,SC0,2018-10-31,Rangers,Kilmarnock,D
SC0,1819,SC0,2018-10-31,St Mirren,Motherwell,A
SC0,1819,SC0,2018-11-03,Celtic,Hearts,H
SC0,1819,SC0,2018-11-03,Hamilton,Livingston,H
SC0,1819,SC0,2018-11-03,Hibernian,St Johnstone,A
SC0,1819,SC0,2018-11-03,Motherwell,Dundee,H
SC0,1819,SC0,2018-11-03,St Mirren,Rangers,A
SC0,1819,SC0,2018-11-04,Kilmarnock,Aberdeen,A
SC0,1819,SC0,2018-11-09,Aberdeen,Hibernian,H
SC0,1819,SC0,2018-11-10,Dundee,St Mirren,D
SC0,1819,SC0,2018-11-10,Hearts,Kilmarnock,A
SC0,1819,SC0,2018-11-10,St Johnstone,Hamilton,H
SC0,1819,SC0,2018-11-11,Livingston,Celtic,D
SC0,1819,SC0,2018-11-11,Rangers,Motherwell,H
SC0,1819,SC0,2018-11-24,Hamilton,Celtic,A
SC0,1819,SC0,2018-11-24,Hibernian,Dundee,D
SC0,1819,SC0,2018-11-24,Motherwell,Aberdeen,H
SC0,1819,SC0,2018-11-24,Rangers,Livingston,H
SC0,1819,SC0,2018-11-24,St Johnstone,Kilmarnock,D
SC0,1819,SC0,2018-11-24,St Mirren,Hearts,H
SC0,1819,SC0,2018-12-01,Kilmarnock,Hibernian,H
SC0,1819,SC0,2018-12-01,Livingston,Motherwell,H
SC0,1819,SC0,2018-12-01,St Mirren,Hamilton,A
SC0,1819,SC0,2018-12-02,Hearts,Rangers,A
SC0,1819,SC0,2018-12-05,Dundee,Hamilton,H
SC0,1819,SC0,2018-12-05,Hibernian,St Mirren,D
SC0,1819,SC0,2018-12-05,Kilmarnock,Livingston,H
SC0,1819,SC0,2018-12-05,Motherwell,Celtic,D
SC0,1819,SC0,2018-12-05,Rangers,Aberdeen,A
SC0,1819,SC0,2018-12-05,St Johnstone,Hearts,D
SC0,1819,SC0,2018-12-08,Aberdeen,St Johnstone,A
SC0,1819,SC0,2018-12-08,Celtic,Kilmarnock,H
SC0,1819,SC0,2018-12-08,Hamilton,Hibernian,A
SC0,1819,SC0,2018-12-08,Hearts,Motherwell,H
SC0,1819,SC0,2018-12-08,Livingston,St Mirren,H
SC0,1819,SC0,2018-12-09,Dundee,Rangers,D
SC0,1819,SC0,2018-12-11,Aberdeen,Livingston,H
SC0,1819,SC0,2018-12-14,Livingston,Hearts,H
SC0,1819,SC0,2018-12-15,Kilmarnock,Dundee,H
SC0,1819,SC0,2018-12-15,St Johnstone,Motherwell,A
SC0,1819,SC0,2018-12-15,St Mirren,Aberdeen,A
SC0,1819,SC0,2018-12-16,Hibernian,Celtic,H
SC0,1819,SC0,2018-12-16,Rangers,Hamilton,H
SC0,1819,SC0,2018-12-18,Aberdeen,Dundee,H
SC0,1819,SC0,2018-12-19,Celtic,Motherwell,H
SC0,1819,SC0,2018-12-19,Hibernian,Rangers,D
SC0,1819,SC0,2018-12-22,Aberdeen,Hearts,H
SC0,1819,SC0,2018-12-22,Celtic,Dundee,H
SC0,1819,SC0,2018-12-22,Hamilton,Kilmarnock,D
SC0,1819,SC0,2018-12-22,Hibernian,Livingston,D
SC0,1819,SC0,2018-12-22,Motherwell,St Mirren,A
SC0,1819,SC0,2018-12-23,St Johnstone,Rangers,A
SC0,1819,SC0,2018-12-26,Aberdeen,Celtic,A
SC0,1819,SC0,2018-12-26,Dundee,Livingston,D
SC0,1819,SC0,2018-12-26,Hearts,Hamilton,H
SC0,1819,SC0,2018-12-26,Motherwell,Kilmarnock,A
SC0,1819,SC0,2018-12-26,Rangers,Hibernian,D
SC0,1819,SC0,2018-12-26,St Mirren,St Johnstone,A
SC0,1819,SC0,2018-12-29,Dundee,St Johnstone,A
SC0,1819,SC0,2018-12-29,Hamilton,Motherwell,A
SC0,1819,SC0,2018-12-29,Hibernian,Hearts,A
SC0,1819,SC0,2018-12-29,Kilmarnock,St Mirren,H
SC0,1819,SC0,2018-12-29,Livingston,Aberdeen,A
SC0,1819,SC0,2018-12-29,Rangers,Celtic,H
SC0,1819,SC0,2019-01-23,Celtic,St Mirren,H
SC0,1819,SC0,2019-01-23,Hamilton,Aberdeen,A
SC0,1819,SC0,2019-01-23,Hearts,Dundee,A
SC0,1819,SC0,2019-01-23,Kilmarnock,Rangers,H
SC0,1819,SC0,2019-01-23,Motherwell,Hibernian,H
SC0,1819,SC0,2019-01-23,St Johnstone,Livingston,H
SC0,1819,SC0,2019-01-26,Aberdeen,Kilmarnock,D
SC0,1819,SC0,2019-01-26,Celtic,Hamilton,H
SC0,1819,SC0,2019-01-26,Dundee,Motherwell,A
SC0,1819,SC0,2019-01-26,Hearts,St Johnstone,H
SC0,1819,SC0,2019-01-27,Livingston,Rangers,A
SC0,1819,SC0,2019-01-27,St Mirren,Hibernian,A
SC0,1819,SC0,2019-01-30,Celtic,St Johnstone,H
SC0,1819,SC0,2019-02-01,Kilmarnock,Hearts,A
SC0,1819,SC0,2019-02-02,Hamilton,Dundee,D
SC0,1819,SC0,2019-02-02,Hibernian,Aberdeen,A
SC0,1819,SC0,2019-02-02,Motherwell,Livingston,H
SC0,1819,SC0,2019-02-02,Rangers,St Mirren,H
SC0,1819,SC0,2019-02-03,St Johnstone,Celtic,A
SC0,1819,SC0,2019-02-06,Aberdeen,Rangers,A
